latitude,longitude,risk_level
48.86306167931035,2.3375768,0.86
48.86306167931035,2.3402192,0.32
48.86306167931035,2.3428616,0.43
48.86306167931035,2.345504,0.38
48.86306167931035,2.3481464,0.33
48.86306167931035,2.3560735999999998,0.29
48.86306167931035,2.358716,0.31
48.86306167931035,2.3613584,0.23
48.86306167931035,2.3640008,0.29
48.86306167931035,2.3666432,0.59
48.86306167931035,2.3692856,0.56
48.86306167931035,2.371928,0.41
48.86306167931035,2.3745704,0.35
48.86306167931035,2.3772127999999997,0.22
48.86306167931035,2.3798551999999997,0.6
48.86306167931035,2.3824975999999998,0.42
48.86306167931035,2.38514,0.87
48.864589941379315,2.3375768,0.46
48.864589941379315,2.3402192,0.61
48.864589941379315,2.3428616,0.43
48.864589941379315,2.345504,0.46
48.864589941379315,2.3481464,0.42
48.864589941379315,2.3507888,0.41
48.864589941379315,2.3560735999999998,0.41
48.864589941379315,2.358716,0.45
48.864589941379315,2.3613584,0.36
48.864589941379315,2.3640008,0.32
48.864589941379315,2.3666432,0.54
48.864589941379315,2.3692856,0.46
48.864589941379315,2.371928,0.43
48.864589941379315,2.3745704,0.3
48.864589941379315,2.3772127999999997,0.03
48.864589941379315,2.3798551999999997,0.1
48.864589941379315,2.3824975999999998,0.14
48.86611820344828,2.3375768,0.23
48.86611820344828,2.3402192,0.71
48.86611820344828,2.3428616,0.46
48.86611820344828,2.345504,0.44
48.86611820344828,2.3481464,0.4
48.86611820344828,2.3507888,0.45
48.86611820344828,2.3534312,0.5
48.86611820344828,2.3560735999999998,0.52
48.86611820344828,2.358716,0.51
48.86611820344828,2.3613584,0.49
48.86611820344828,2.3640008,0.46
48.86611820344828,2.3666432,0.57
48.86611820344828,2.3692856,0.39
48.86611820344828,2.371928,0.41
48.86611820344828,2.3745704,0.26
48.86611820344828,2.3772127999999997,0.49
48.86611820344828,2.3798551999999997,0.05
48.86764646551724,2.3349344000000003,0.42
48.86764646551724,2.3375768,0.11
48.86764646551724,2.3402192,0.4
48.86764646551724,2.3428616,0.49
48.86764646551724,2.345504,0.44
48.86764646551724,2.3481464,0.42
48.86764646551724,2.3507888,0.46
48.86764646551724,2.3534312,0.57
48.86764646551724,2.3560735999999998,0.63
48.86764646551724,2.358716,0.71
48.86764646551724,2.3613584,0.65
48.86764646551724,2.3640008,0.57
48.86764646551724,2.3666432,0.54
48.86764646551724,2.3692856,0.44
48.86764646551724,2.371928,0.27
48.86764646551724,2.3745704,0.01
48.86764646551724,2.3772127999999997,0.86
48.869174727586206,2.3349344000000003,0.19
48.869174727586206,2.3375768,0.32
48.869174727586206,2.3402192,0.26
48.869174727586206,2.3428616,0.66
48.869174727586206,2.345504,0.9
48.869174727586206,2.3481464,0.43
48.869174727586206,2.3507888,0.54
48.869174727586206,2.3534312,0.67
48.869174727586206,2.3560735999999998,0.8
48.869174727586206,2.358716,0.85
48.869174727586206,2.3613584,0.73
48.869174727586206,2.3640008,0.67
48.869174727586206,2.3666432,0.55
48.869174727586206,2.3692856,0.42
48.869174727586206,2.371928,0.18
48.869174727586206,2.3745704,0.3
48.87070298965517,2.3349344000000003,0.82
48.87070298965517,2.3375768,0.05
48.87070298965517,2.3402192,0.42
48.87070298965517,2.3428616,0.85
48.87070298965517,2.345504,0.14
48.87070298965517,2.3481464,0.05
48.87070298965517,2.3507888,0.48
48.87070298965517,2.3534312,0.8
48.87070298965517,2.3560735999999998,0.95
48.87070298965517,2.358716,0.95
48.87070298965517,2.3613584,0.94
48.87070298965517,2.3640008,0.77
48.87070298965517,2.3666432,0.52
48.87070298965517,2.3692856,0.34
48.87070298965517,2.371928,0.05
48.87070298965517,2.3745704,0.59
48.87223125172414,2.345504,0.75
48.87223125172414,2.3481464,0.26
48.87223125172414,2.3507888,0.45
48.87223125172414,2.3534312,0.89
48.87223125172414,2.3560735999999998,0.97
48.87223125172414,2.358716,0.95
48.87223125172414,2.3613584,1.0
48.87223125172414,2.3640008,0.78
48.87223125172414,2.3666432,0.55
48.87223125172414,2.3692856,0.19
48.87223125172414,2.371928,0.45
48.873759513793104,2.3613584,0.61
48.873759513793104,2.3640008,0.8
48.873759513793104,2.3666432,0.48
48.873759513793104,2.3692856,0.05
