latitude,longitude,risk_level
48.856948631034484,2.3666432,0.67
48.856948631034484,2.3692856,0.49
48.856948631034484,2.371928,0.05
48.856948631034484,2.3745704,0.22
48.856948631034484,2.3772127999999997,0.53
48.856948631034484,2.3798551999999997,0.44
48.856948631034484,2.3824975999999998,0.44
48.856948631034484,2.38514,0.48
48.856948631034484,2.3877824,0.77
48.856948631034484,2.3904248,0.13
48.856948631034484,2.3930672,0.29
48.85847689310345,2.3402192,0.94
48.85847689310345,2.3428616,0.86
48.85847689310345,2.3560735999999998,0.45
48.85847689310345,2.358716,0.38
48.85847689310345,2.3613584,0.29
48.85847689310345,2.3640008,0.47
48.85847689310345,2.3666432,0.64
48.85847689310345,2.3692856,0.48
48.85847689310345,2.371928,0.3
48.85847689310345,2.3745704,0.04
48.85847689310345,2.3772127999999997,0.4
48.85847689310345,2.3798551999999997,0.43
48.85847689310345,2.3824975999999998,0.45
48.85847689310345,2.38514,0.88
48.85847689310345,2.3877824,0.3
48.85847689310345,2.3904248,0.33
48.860005155172416,2.3375768,0.93
48.860005155172416,2.3402192,0.83
48.860005155172416,2.3428616,0.71
48.860005155172416,2.345504,0.64
48.860005155172416,2.3560735999999998,0.29
48.860005155172416,2.358716,0.2
48.860005155172416,2.3613584,0.17
48.860005155172416,2.3640008,0.36
48.860005155172416,2.3666432,0.62
48.860005155172416,2.3692856,0.4
48.860005155172416,2.371928,0.34
48.860005155172416,2.3745704,0.25
48.860005155172416,2.3772127999999997,0.34
48.860005155172416,2.3798551999999997,0.38
48.860005155172416,2.3824975999999998,0.11
48.860005155172416,2.38514,0.97
48.860005155172416,2.3877824,0.79
48.86153341724138,2.3375768,0.6
48.86153341724138,2.3402192,0.83
48.86153341724138,2.3428616,0.7
48.86153341724138,2.345504,0.63
48.86153341724138,2.3481464,0.51
48.86153341724138,2.3560735999999998,0.3
48.86153341724138,2.358716,0.22
48.86153341724138,2.3613584,0.12
48.86153341724138,2.3640008,0.23
48.86153341724138,2.3666432,0.58
48.86153341724138,2.3692856,0.4
48.86153341724138,2.371928,0.29
48.86153341724138,2.3745704,0.26
48.86153341724138,2.3772127999999997,0.28
48.86153341724138,2.3798551999999997,0.5
48.86153341724138,2.3824975999999998,0.15
48.86153341724138,2.38514,1.0
48.86153341724138,2.3877824,0.04
48.86306167931035,2.3375768,0.55
48.86306167931035,2.3402192,0.27
48.86306167931035,2.3428616,0.62
48.86306167931035,2.345504,0.59
48.86306167931035,2.3481464,0.48
48.86306167931035,2.3560735999999998,0.34
48.86306167931035,2.358716,0.29
48.86306167931035,2.3613584,0.11
48.86306167931035,2.3640008,0.25
48.86306167931035,2.3666432,0.54
48.86306167931035,2.3692856,0.42
48.86306167931035,2.371928,0.38
48.86306167931035,2.3745704,0.32
48.86306167931035,2.3772127999999997,0.33
48.86306167931035,2.3798551999999997,0.22
48.86306167931035,2.3824975999999998,0.49
48.86306167931035,2.38514,0.69
48.864589941379315,2.3375768,0.52
48.864589941379315,2.3402192,0.55
48.864589941379315,2.3428616,0.61
48.864589941379315,2.345504,0.48
48.864589941379315,2.3481464,0.43
48.864589941379315,2.3507888,0.37
48.864589941379315,2.3560735999999998,0.39
48.864589941379315,2.358716,0.32
48.864589941379315,2.3613584,0.33
48.864589941379315,2.3640008,0.21
48.864589941379315,2.3666432,0.55
48.864589941379315,2.3692856,0.5
48.864589941379315,2.371928,0.36
48.864589941379315,2.3745704,0.29
48.864589941379315,2.3772127999999997,0.55
48.864589941379315,2.3798551999999997,0.27
48.864589941379315,2.3824975999999998,0.76
48.86611820344828,2.3375768,0.92
48.86611820344828,2.3402192,0.05
48.86611820344828,2.3428616,0.39
48.86611820344828,2.345504,0.5
48.86611820344828,2.3481464,0.39
48.86611820344828,2.3507888,0.32
48.86611820344828,2.3534312,0.39
48.86611820344828,2.3560735999999998,0.47
48.86611820344828,2.358716,0.47
48.86611820344828,2.3613584,0.44
48.86611820344828,2.3640008,0.46
48.86611820344828,2.3666432,0.53
48.86611820344828,2.3692856,0.45
48.86611820344828,2.371928,0.39
48.86611820344828,2.3745704,0.41
48.86611820344828,2.3772127999999997,0.91
48.86611820344828,2.3798551999999997,0.31
48.86764646551724,2.3349344000000003,0.89
48.86764646551724,2.3375768,0.82
48.86764646551724,2.3402192,0.02
48.86764646551724,2.3428616,0.67
48.86764646551724,2.345504,0.41
48.86764646551724,2.3481464,0.37
48.86764646551724,2.3507888,0.43
48.86764646551724,2.3534312,0.47
48.86764646551724,2.3560735999999998,0.5
48.86764646551724,2.358716,0.54
48.86764646551724,2.3613584,0.56
48.86764646551724,2.3640008,0.58
48.86764646551724,2.3666432,0.57
48.86764646551724,2.3692856,0.56
48.86764646551724,2.371928,0.47
48.86764646551724,2.3745704,0.62
48.86764646551724,2.3772127999999997,0.9
48.869174727586206,2.3349344000000003,0.44
48.869174727586206,2.3375768,0.86
48.869174727586206,2.3402192,0.12
48.869174727586206,2.3428616,0.87
48.869174727586206,2.345504,0.45
48.869174727586206,2.3481464,0.37
48.869174727586206,2.3507888,0.44
48.869174727586206,2.3534312,0.6
48.869174727586206,2.3560735999999998,0.71
48.869174727586206,2.358716,0.75
48.869174727586206,2.3613584,0.7
48.869174727586206,2.3640008,0.68
48.869174727586206,2.3666432,0.72
48.869174727586206,2.3692856,0.59
48.869174727586206,2.371928,0.57
48.869174727586206,2.3745704,0.0
48.87070298965517,2.3349344000000003,0.94
48.87070298965517,2.3375768,0.44
48.87070298965517,2.3402192,0.76
48.87070298965517,2.3428616,0.14
48.87070298965517,2.345504,0.77
48.87070298965517,2.3481464,0.8
48.87070298965517,2.3507888,0.47
48.87070298965517,2.3534312,0.61
48.87070298965517,2.3560735999999998,0.78
48.87070298965517,2.358716,0.86
48.87070298965517,2.3613584,0.89
48.87070298965517,2.3640008,0.81
48.87070298965517,2.3666432,0.71
48.87070298965517,2.3692856,0.65
48.87070298965517,2.371928,0.64
48.87070298965517,2.3745704,0.99
48.87223125172414,2.345504,0.27
48.87223125172414,2.3481464,0.72
48.87223125172414,2.3507888,0.43
48.87223125172414,2.3534312,0.76
48.87223125172414,2.3560735999999998,1.0
48.87223125172414,2.358716,1.0
48.87223125172414,2.3613584,0.97
48.87223125172414,2.3640008,0.86
48.87223125172414,2.3666432,0.78
48.87223125172414,2.3692856,0.7
48.87223125172414,2.371928,0.85
48.873759513793104,2.3613584,0.17
48.873759513793104,2.3640008,0.84
48.873759513793104,2.3666432,0.84
48.873759513793104,2.3692856,0.82
